DNA_number	Protein_name	Score	Col_3	Col_4	Col_5	Col_6	Col_7	Col_8	Col_9	Col_10	Col_11
sample_3264468	sp|P0AAD9|TDCC_ECO57	100.0	38	0	0	150	37	134	171	3.87e-10	51.6
sample_3264468	sp|B7LH53|TDCC_ECO55	100.0	38	0	0	150	37	134	171	3.87e-10	51.6
sample_3264468	sp|B7UJ20|TDCC_ECO27	100.0	38	0	0	150	37	134	171	3.87e-10	51.6
sample_3264468	sp|A7ZS06|TDCC_ECO24	100.0	38	0	0	150	37	134	171	3.87e-10	51.6
sample_3264468	sp|B7MB46|TDCC_ECO45	100.0	38	0	0	150	37	134	171	3.91e-10	51.6
sample_3264477	sp|B1LFL8|TDCC_ECOSM	100.0	50	0	0	150	1	131	180	4.66e-17	71.2
sample_3264477	sp|B7NDA4|TDCC_ECOLU	100.0	50	0	0	150	1	131	180	4.66e-17	71.2
sample_3264477	sp|B1IRJ9|TDCC_ECOLC	100.0	50	0	0	150	1	131	180	4.66e-17	71.2
sample_3264477	sp|P0AAD8|TDCC_ECOLI	100.0	50	0	0	150	1	131	180	4.85e-17	71.2
sample_3264477	sp|A8A4S9|TDCC_ECOHS	100.0	50	0	0	150	1	131	180	4.85e-17	71.2
sample_3264477	sp|B1XGT1|TDCC_ECODH	100.0	50	0	0	150	1	131	180	4.85e-17	71.2
sample_3264477	sp|C4ZR30|TDCC_ECOBW	100.0	50	0	0	150	1	131	180	4.85e-17	71.2
sample_3264477	sp|B7NJY3|TDCC_ECO7I	100.0	50	0	0	150	1	131	180	4.85e-17	71.2
sample_3264477	sp|B5YS06|TDCC_ECO5E	100.0	50	0	0	150	1	131	180	4.85e-17	71.2
sample_3264477	sp|P0AAD9|TDCC_ECO57	100.0	50	0	0	150	1	131	180	4.85e-17	71.2
sample_3264477	sp|B7MB46|TDCC_ECO45	100.0	50	0	0	150	1	131	180	4.85e-17	71.2
sample_3264477	sp|A7ZS06|TDCC_ECO24	100.0	50	0	0	150	1	131	180	4.85e-17	71.2
sample_3264477	sp|Q1R6L7|TDCC_ECOUT	100.0	50	0	0	150	1	131	180	4.99e-17	71.2
sample_3264477	sp|B6I491|TDCC_ECOSE	100.0	50	0	0	150	1	131	180	4.99e-17	71.2
sample_3264477	sp|Q8FDC3|TDCC_ECOL6	100.0	50	0	0	150	1	131	180	4.99e-17	71.2
sample_3264477	sp|Q0TCY8|TDCC_ECOL5	100.0	50	0	0	150	1	131	180	4.99e-17	71.2
sample_3264477	sp|A1AG28|TDCC_ECOK1	100.0	50	0	0	150	1	131	180	4.99e-17	71.2
sample_3264477	sp|B7M023|TDCC_ECO8A	100.0	50	0	0	150	1	131	180	4.99e-17	71.2
sample_3264477	sp|B7N0B7|TDCC_ECO81	100.0	50	0	0	150	1	131	180	4.99e-17	71.2
sample_3264477	sp|B7LH53|TDCC_ECO55	100.0	50	0	0	150	1	131	180	4.99e-17	71.2
sample_3264477	sp|B7UJ20|TDCC_ECO27	100.0	50	0	0	150	1	131	180	4.99e-17	71.2
sample_3264704	sp|Q1R6L7|TDCC_ECOUT	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B1LFL8|TDCC_ECOSM	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B6I491|TDCC_ECOSE	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B7NDA4|TDCC_ECOLU	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|P0AAD8|TDCC_ECOLI	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B1IRJ9|TDCC_ECOLC	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|Q8FDC3|TDCC_ECOL6	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|Q0TCY8|TDCC_ECOL5	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|A1AG28|TDCC_ECOK1	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|A8A4S9|TDCC_ECOHS	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B1XGT1|TDCC_ECODH	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|C4ZR30|TDCC_ECOBW	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B7M023|TDCC_ECO8A	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B7N0B7|TDCC_ECO81	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B7NJY3|TDCC_ECO7I	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B5YS06|TDCC_ECO5E	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|P0AAD9|TDCC_ECO57	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B7LH53|TDCC_ECO55	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B7MB46|TDCC_ECO45	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|B7UJ20|TDCC_ECO27	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264704	sp|A7ZS06|TDCC_ECO24	100.0	49	0	0	148	2	56	104	1.23e-28	103.0
sample_3264988	sp|P0AGF6|TDCB_ECOLI	100.0	32	0	0	149	54	298	329	2.85e-15	66.2
sample_3264988	sp|P0AGF7|TDCB_ECOL6	100.0	32	0	0	149	54	298	329	2.85e-15	66.2
sample_3264988	sp|P0AGF8|TDCB_ECO57	100.0	32	0	0	149	54	298	329	2.85e-15	66.2
sample_3265215	sp|P0AGF6|TDCB_ECOLI	100.0	50	0	0	150	1	222	271	5.14e-29	103.0
sample_3265215	sp|P0AGF7|TDCB_ECOL6	100.0	50	0	0	150	1	222	271	5.14e-29	103.0
sample_3265215	sp|P0AGF8|TDCB_ECO57	100.0	50	0	0	150	1	222	271	5.14e-29	103.0
sample_3265581	sp|P0AGF6|TDCB_ECOLI	100.0	50	0	0	150	1	100	149	7.81e-30	105.0
sample_3265581	sp|P0AGF7|TDCB_ECOL6	100.0	50	0	0	150	1	100	149	7.81e-30	105.0
sample_3265581	sp|P0AGF8|TDCB_ECO57	100.0	50	0	0	150	1	100	149	7.81e-30	105.0
sample_326570	sp|B5Z1R0|BETA_ECO5E	100.0	49	0	0	149	3	177	225	5.14e-29	105.0
sample_326570	sp|Q8X6C6|BETA_ECO57	100.0	49	0	0	149	3	177	225	5.14e-29	105.0
sample_326570	sp|P17444|BETA_ECOLI	100.0	49	0	0	149	3	177	225	5.430000000000001e-29	105.0
sample_326570	sp|B1J0W6|BETA_ECOLC	100.0	49	0	0	149	3	177	225	5.430000000000001e-29	105.0
sample_326570	sp|B1XE52|BETA_ECODH	100.0	49	0	0	149	3	177	225	5.430000000000001e-29	105.0
sample_326570	sp|B6I074|BETA_ECOSE	100.0	49	0	0	149	3	177	225	5.48e-29	105.0
sample_326570	sp|A7ZWV4|BETA_ECOHS	100.0	49	0	0	149	3	177	225	5.48e-29	105.0
sample_326570	sp|B7M2V5|BETA_ECO8A	100.0	49	0	0	149	3	177	225	5.48e-29	105.0
sample_326570	sp|B7L439|BETA_ECO55	100.0	49	0	0	149	3	177	225	5.48e-29	105.0
sample_326570	sp|A7ZI50|BETA_ECO24	100.0	49	0	0	149	3	177	225	5.48e-29	105.0
sample_3266434	sp|P0ACQ7|TDCA_ECOLI	100.0	49	0	0	148	2	162	210	3.04e-30	105.0
sample_3266434	sp|P0ACQ8|TDCA_ECO57	100.0	49	0	0	148	2	162	210	3.04e-30	105.0
sample_3266509	sp|P0ACQ7|TDCA_ECOLI	100.0	49	0	0	148	2	137	185	1.38e-28	101.0
sample_3266509	sp|P0ACQ8|TDCA_ECO57	100.0	49	0	0	148	2	137	185	1.38e-28	101.0
sample_3266931	sp|P0ACQ7|TDCA_ECOLI	100.0	44	0	0	134	3	1	44	2.89e-24	90.1
sample_3266931	sp|P0ACQ8|TDCA_ECO57	100.0	44	0	0	134	3	1	44	2.89e-24	90.1
sample_3267423	sp|P11866|TDCR_ECOLI	100.0	49	0	0	2	148	16	64	7.630000000000001e-31	100.0
sample_3267521	sp|P11866|TDCR_ECOLI	100.0	24	0	0	3	74	49	72	1.76e-11	52.0
sample_3267724	sp|P32109|YIBJ_ECOLI	70.0	10	3	0	74	103	44	53	9.1	22.7
sample_3267724	sp|P77779|YBFO_ECOLI	70.0	10	3	0	74	103	217	226	9.4	22.7
sample_3267724	sp|P16916|RHSA_ECOLI	70.0	10	3	0	74	103	1139	1148	9.5	22.7
sample_3267724	sp|P16918|RHSC_ECOLI	70.0	10	3	0	74	103	1139	1148	9.5	22.7
sample_3267724	sp|P16917|RHSB_ECOLI	70.0	10	3	0	74	103	1139	1148	9.5	22.7
sample_3268002	sp|P11865|YHAB_ECOLI	100.0	49	0	0	2	148	51	99	3.05e-30	102.0
sample_3268266	sp|P11865|YHAB_ECOLI	100.0	41	0	0	2	124	139	179	6.43e-25	89.4
sample_3268287	sp|P11865|YHAB_ECOLI	100.0	34	0	0	2	103	146	179	2.57e-19	74.7
sample_3268441	sp|P11864|YHAC_ECOLI	100.0	50	0	0	1	150	10	59	6.95e-29	103.0
sample_326883	sp|Q1RFM3|BETA_ECOUT	100.0	49	0	0	148	2	73	121	8.040000000000001e-32	113.0
sample_326883	sp|B7MCD0|BETA_ECO45	100.0	49	0	0	148	2	73	121	8.040000000000001e-32	113.0
sample_326883	sp|B7N8L3|BETA_ECOLU	100.0	49	0	0	148	2	73	121	8.680000000000001e-32	112.0
sample_326883	sp|B6I074|BETA_ECOSE	100.0	49	0	0	148	2	73	121	7.48e-30	107.0
sample_326883	sp|A7ZWV4|BETA_ECOHS	100.0	49	0	0	148	2	73	121	7.48e-30	107.0
sample_326883	sp|B7M2V5|BETA_ECO8A	100.0	49	0	0	148	2	73	121	7.48e-30	107.0
sample_326883	sp|B7L439|BETA_ECO55	100.0	49	0	0	148	2	73	121	7.48e-30	107.0
sample_326883	sp|A7ZI50|BETA_ECO24	100.0	49	0	0	148	2	73	121	7.48e-30	107.0
sample_326883	sp|B1LIJ7|BETA_ECOSM	100.0	49	0	0	148	2	73	121	7.76e-30	107.0
sample_326883	sp|B7UJG4|BETA_ECO27	100.0	49	0	0	148	2	73	121	7.78e-30	107.0
sample_326883	sp|P17444|BETA_ECOLI	100.0	49	0	0	148	2	73	121	8.02e-30	107.0
sample_326883	sp|B1J0W6|BETA_ECOLC	100.0	49	0	0	148	2	73	121	8.02e-30	107.0
sample_326883	sp|B1XE52|BETA_ECODH	100.0	49	0	0	148	2	73	121	8.02e-30	107.0
sample_326883	sp|Q0TKW1|BETA_ECOL5	100.0	49	0	0	148	2	73	121	9.589999999999999e-30	107.0
sample_3270149	sp|B1LLL8|MENH_ECOSM	58.824	17	7	0	78	28	186	202	2.3	24.3
sample_3270149	sp|B6I7K7|MENH_ECOSE	58.824	17	7	0	78	28	186	202	2.3	24.3
sample_3270149	sp|Q8FFL2|MENH_ECOL6	58.824	17	7	0	78	28	186	202	2.3	24.3
sample_3270149	sp|Q0TFH8|MENH_ECOL5	58.824	17	7	0	78	28	186	202	2.3	24.3
sample_3270149	sp|A8A2D1|MENH_ECOHS	58.824	17	7	0	78	28	186	202	2.3	24.3
sample_3270149	sp|B7M5U6|MENH_ECO8A	58.824	17	7	0	78	28	186	202	2.3	24.3
sample_3270149	sp|B7MXU6|MENH_ECO81	58.824	17	7	0	78	28	186	202	2.3	24.3
sample_3270149	sp|B7UFS6|MENH_ECO27	58.824	17	7	0	78	28	186	202	2.3	24.3
sample_3270149	sp|B1IXS3|MENH_ECOLC	58.824	17	7	0	78	28	186	202	2.3	24.3
sample_3270149	sp|P37355|MENH_ECOLI	58.824	17	7	0	78	28	186	202	2.4	24.3
sample_3270149	sp|B1X8X7|MENH_ECODH	58.824	17	7	0	78	28	186	202	2.4	24.3
sample_3270149	sp|C4ZUA6|MENH_ECOBW	58.824	17	7	0	78	28	186	202	2.4	24.3
sample_3270149	sp|Q1R9F0|MENH_ECOUT	58.824	17	7	0	78	28	186	202	2.5	24.3
sample_3270149	sp|B7N5M9|MENH_ECOLU	58.824	17	7	0	78	28	186	202	2.5	24.3
sample_3270149	sp|A1ADB5|MENH_ECOK1	58.824	17	7	0	78	28	186	202	2.5	24.3
sample_3270149	sp|B7MG31|MENH_ECO45	58.824	17	7	0	78	28	186	202	2.5	24.3
sample_3270149	sp|B7NNU3|MENH_ECO7I	58.824	17	7	0	78	28	186	202	2.5	24.3
sample_3270149	sp|B7LAS9|MENH_ECO55	58.824	17	7	0	78	28	186	202	2.6	24.3
sample_3270149	sp|A7ZP82|MENH_ECO24	58.824	17	7	0	78	28	186	202	2.6	24.3
sample_3270149	sp|B5YXQ7|MENH_ECO5E	58.824	17	7	0	78	28	186	202	2.9	23.9
sample_3270149	sp|Q8XDX9|MENH_ECO57	58.824	17	7	0	78	28	186	202	2.9	23.9
sample_3270510	sp|P23524|GLXK1_ECOLI	100.0	11	0	0	150	118	371	381	1.8	24.6
sample_3271143	sp|P23524|GLXK1_ECOLI	100.0	50	0	0	150	1	160	209	2.68e-29	104.0
sample_3271148	sp|P23524|GLXK1_ECOLI	100.0	49	0	0	148	2	159	207	2e-28	102.0
sample_3271591	sp|P23524|GLXK1_ECOLI	100.0	49	0	0	149	3	11	59	5.5e-27	98.2
sample_3271751	sp|P30235|PSUK_ECOLI	66.667	12	4	0	75	40	31	42	8.6	22.7
sample_3271799	sp|P0ABQ2|GARR_ECOLI	100.0	26	0	0	148	71	269	294	4.37e-12	57.0
sample_3271799	sp|P0ABQ3|GARR_ECOL6	100.0	26	0	0	148	71	269	294	4.37e-12	57.0
sample_3271899	sp|P0ABQ2|GARR_ECOLI	100.0	50	0	0	150	1	235	284	6.23e-30	104.0
sample_3271899	sp|P0ABQ3|GARR_ECOL6	100.0	50	0	0	150	1	235	284	6.23e-30	104.0
sample_3271969	sp|P0ABQ2|GARR_ECOLI	100.0	49	0	0	149	3	212	260	1.8000000000000002e-29	103.0
sample_3271969	sp|P0ABQ3|GARR_ECOL6	100.0	49	0	0	149	3	212	260	1.8000000000000002e-29	103.0
sample_327210	sp|B5Z1R1|BETB_ECO5E	100.0	32	0	0	149	54	459	490	1.45e-15	67.0
sample_327210	sp|Q7AH91|BETB_ECO57	100.0	32	0	0	149	54	459	490	1.45e-15	67.0
sample_327210	sp|A7ZWV5|BETB_ECOHS	100.0	32	0	0	149	54	459	490	1.46e-15	67.0
sample_327210	sp|B7M2V6|BETB_ECO8A	100.0	32	0	0	149	54	459	490	1.47e-15	67.0
sample_327210	sp|A7ZI51|BETB_ECO24	100.0	32	0	0	149	54	459	490	1.47e-15	67.0
sample_327210	sp|P17445|BETB_ECOLI	100.0	32	0	0	149	54	459	490	1.49e-15	67.0
sample_327210	sp|B1XET7|BETB_ECODH	100.0	32	0	0	149	54	459	490	1.49e-15	67.0
sample_327210	sp|B7MCD1|BETB_ECO45	100.0	32	0	0	149	54	459	490	1.49e-15	67.0
sample_327210	sp|B7L441|BETB_ECO55	100.0	32	0	0	149	54	459	490	1.5e-15	67.0
sample_327210	sp|B1LIJ8|BETB_ECOSM	100.0	32	0	0	149	54	459	490	1.52e-15	67.0
sample_327210	sp|B7N8L4|BETB_ECOLU	100.0	32	0	0	149	54	459	490	1.53e-15	67.0
sample_327210	sp|Q8FKI8|BETB_ECOL6	100.0	32	0	0	149	54	459	490	1.55e-15	67.0
sample_327210	sp|B7NK50|BETB_ECO7I	100.0	32	0	0	149	54	459	490	1.56e-15	67.0
sample_327210	sp|Q0TKW0|BETB_ECOL5	100.0	32	0	0	149	54	459	490	2.89e-15	66.2
sample_327210	sp|B7UJG5|BETB_ECO27	100.0	32	0	0	149	54	459	490	4.15e-15	65.9
sample_327210	sp|B6I075|BETB_ECOSE	100.0	32	0	0	149	54	459	490	4.36e-15	65.9
sample_3272438	sp|P0ABQ2|GARR_ECOLI	100.0	49	0	0	148	2	56	104	5.38e-29	102.0
sample_3272438	sp|P0ABQ3|GARR_ECOL6	100.0	49	0	0	148	2	56	104	5.38e-29	102.0
sample_3272851	sp|P23522|GARL_ECOLI	100.0	49	0	0	148	2	187	235	2.68e-30	104.0
sample_3272851	sp|A8A4T9|GARL_ECOHS	100.0	49	0	0	148	2	187	235	2.68e-30	104.0
sample_3272851	sp|B1XGT9|GARL_ECODH	100.0	49	0	0	148	2	187	235	2.68e-30	104.0
sample_3272851	sp|C4ZR38|GARL_ECOBW	100.0	49	0	0	148	2	187	235	2.68e-30	104.0
sample_3272851	sp|Q1R6L1|GARL_ECOUT	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|B1LFM7|GARL_ECOSM	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|B6I1J9|GARL_ECOSE	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|B7NDB2|GARL_ECOLU	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|B1IRJ2|GARL_ECOLC	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|Q0TCY1|GARL_ECOL5	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|A1AG35|GARL_ECOK1	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|B7M032|GARL_ECO8A	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|B7NJZ1|GARL_ECO7I	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|Q8XAE3|GARL_ECO57	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|B7LH62|GARL_ECO55	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|B7MB51|GARL_ECO45	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|B7UJ26|GARL_ECO27	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|A7ZS18|GARL_ECO24	100.0	49	0	0	148	2	187	235	2.7099999999999998e-30	104.0
sample_3272851	sp|Q8FDB8|GARL_ECOL6	100.0	49	0	0	148	2	187	235	2.8e-30	104.0
sample_3275028	sp|P0ABK2|CYDB_ECOLI	57.143	14	6	0	56	97	196	209	8.1	22.7
sample_3275028	sp|P0ABK3|CYDB_ECOL6	57.143	14	6	0	56	97	196	209	8.1	22.7
sample_3275028	sp|P0ABK4|CYDB_ECO57	57.143	14	6	0	56	97	196	209	8.1	22.7
sample_3275491	sp|P39829|GARD_ECOLI	100.0	50	0	0	1	150	71	120	7.02e-29	104.0
sample_3275831	sp|P39829|GARD_ECOLI	100.0	49	0	0	3	149	185	233	4.5e-28	102.0
sample_3276137	sp|P39829|GARD_ECOLI	100.0	49	0	0	3	149	287	335	1.02e-28	104.0
sample_3276494	sp|P39829|GARD_ECOLI	100.0	49	0	0	3	149	406	454	2.2700000000000002e-27	100.0
sample_3276731	sp|P39829|GARD_ECOLI	100.0	39	0	0	3	119	485	523	4.38e-24	91.3
sample_3277077	sp|P15373|PRLF_ECOLI	100.0	49	0	0	3	149	27	75	9.860000000000001e-33	107.0
sample_3277120	sp|P15373|PRLF_ECOLI	100.0	49	0	0	2	148	41	89	2.42e-33	108.0
sample_3277536	sp|Q8FDB4|YHAV_ECOL6	100.0	49	0	0	2	148	68	116	1.6100000000000002e-31	105.0
sample_3277536	sp|P64594|YHAV_ECOLI	100.0	49	0	0	2	148	68	116	1.88e-31	105.0
sample_3277536	sp|P64595|YHAV_ECO57	100.0	49	0	0	2	148	68	116	1.88e-31	105.0
sample_3278277	sp|P0ACK2|AGAR_ECOLI	100.0	49	0	0	148	2	81	129	8.07e-29	101.0
sample_3278277	sp|P0ACK3|AGAR_ECOL6	100.0	49	0	0	148	2	81	129	8.07e-29	101.0
sample_3278277	sp|P0ACK4|AGAR_ECO57	100.0	49	0	0	148	2	81	129	8.07e-29	101.0
sample_3278531	sp|P0ACK2|AGAR_ECOLI	100.0	44	0	0	134	3	1	44	6.17e-13	59.3
sample_3278531	sp|P0ACK3|AGAR_ECOL6	100.0	44	0	0	134	3	1	44	6.17e-13	59.3
sample_3278531	sp|P0ACK4|AGAR_ECO57	100.0	44	0	0	134	3	1	44	6.17e-13	59.3
sample_3278603	sp|P0ACK2|AGAR_ECOLI	100.0	20	0	0	62	3	1	20	8.32e-07	42.4
sample_3278603	sp|P0ACK3|AGAR_ECOL6	100.0	20	0	0	62	3	1	20	8.32e-07	42.4
sample_3278603	sp|P0ACK4|AGAR_ECO57	100.0	20	0	0	62	3	1	20	8.32e-07	42.4
sample_3278812	sp|B6I1K5|KBAZ_ECOSE	93.75	16	1	0	102	149	1	16	0.00012	36.2
sample_3278812	sp|P0C8K1|KBAZ_ECOLX	93.75	16	1	0	102	149	1	16	0.000152	35.8
sample_3278812	sp|P0C8K0|KBAZ_ECOLI	93.75	16	1	0	102	149	1	16	0.000152	35.8
sample_3278812	sp|B1IRI6|KBAZ_ECOLC	93.75	16	1	0	102	149	1	16	0.000152	35.8
sample_3278812	sp|A8A4U6|KBAZ_ECOHS	93.75	16	1	0	102	149	1	16	0.000152	35.8
sample_3278812	sp|B1XGU5|KBAZ_ECODH	93.75	16	1	0	102	149	1	16	0.000152	35.8
sample_3278812	sp|C4ZR44|KBAZ_ECOBW	93.75	16	1	0	102	149	1	16	0.000152	35.8
sample_3278812	sp|Q0TCX5|KBAZ_ECOL5	93.75	16	1	0	102	149	1	16	0.000161	35.8
sample_3278812	sp|B7M038|KBAZ_ECO8A	93.75	16	1	0	102	149	1	16	0.000161	35.8
sample_3278812	sp|Q8FDB3|KBAZ_ECOL6	93.75	16	1	0	102	149	1	16	0.000163	35.8
sample_3278812	sp|B7UJ30|KBAZ_ECO27	93.75	16	1	0	102	149	1	16	0.000163	35.8
sample_3278812	sp|A7ZS26|KBAZ_ECO24	93.75	16	1	0	102	149	1	16	0.000163	35.8
sample_3278812	sp|Q1R6K7|KBAZ_ECOUT	93.75	16	1	0	102	149	1	16	0.000165	35.8
sample_3278812	sp|A1AG39|KBAZ_ECOK1	93.75	16	1	0	102	149	1	16	0.000165	35.8
sample_3278812	sp|B5YS22|KBAZ_ECO5E	93.75	16	1	0	102	149	1	16	0.000165	35.8
sample_3278812	sp|Q8XAD0|KBAZ_ECO57	93.75	16	1	0	102	149	1	16	0.000165	35.8
sample_3278812	sp|B7MB55|KBAZ_ECO45	93.75	16	1	0	102	149	1	16	0.000165	35.8
sample_3278812	sp|B7LH67|KBAZ_ECO55	93.75	16	1	0	102	149	1	16	0.000173	35.8
sample_3278812	sp|B7NDB8|KBAZ_ECOLU	93.75	16	1	0	102	149	1	16	0.000182	35.8
sample_3278812	sp|B7N362|KBAZ_ECO81	93.75	16	1	0	102	149	1	16	0.000182	35.8
sample_3279199	sp|B1LFN5|KBAZ_ECOSM	100.0	49	0	0	3	149	97	145	1.8100000000000002e-29	105.0
sample_3279199	sp|B5YS22|KBAZ_ECO5E	100.0	49	0	0	3	149	97	145	1.8100000000000002e-29	105.0
sample_3279199	sp|Q8XAD0|KBAZ_ECO57	100.0	49	0	0	3	149	97	145	1.8100000000000002e-29	105.0
sample_3279199	sp|B7N362|KBAZ_ECO81	100.0	49	0	0	3	149	97	145	1.8700000000000002e-29	105.0
sample_3279199	sp|Q8FDB3|KBAZ_ECOL6	100.0	49	0	0	3	149	97	145	2.1300000000000002e-29	105.0
sample_3279199	sp|B7NKK3|KBAZ_ECO7I	100.0	49	0	0	3	149	97	145	2.1300000000000002e-29	105.0
sample_3279199	sp|Q1R6K7|KBAZ_ECOUT	100.0	49	0	0	3	149	97	145	2.4100000000000002e-29	105.0
sample_3279199	sp|A1AG39|KBAZ_ECOK1	100.0	49	0	0	3	149	97	145	2.4100000000000002e-29	105.0
sample_3279199	sp|B7MB55|KBAZ_ECO45	100.0	49	0	0	3	149	97	145	2.4100000000000002e-29	105.0
sample_3279199	sp|B7UJ30|KBAZ_ECO27	100.0	49	0	0	3	149	97	145	2.4100000000000002e-29	105.0
sample_3279199	sp|A7ZS26|KBAZ_ECO24	100.0	49	0	0	3	149	97	145	2.4100000000000002e-29	105.0
sample_3279199	sp|Q0TCX5|KBAZ_ECOL5	100.0	49	0	0	3	149	97	145	2.4900000000000002e-29	105.0
sample_3279199	sp|B7M038|KBAZ_ECO8A	100.0	49	0	0	3	149	97	145	2.59e-29	105.0
sample_3279199	sp|B6I1K5|KBAZ_ECOSE	100.0	49	0	0	3	149	97	145	2.87e-29	105.0
sample_3279199	sp|P0C8K1|KBAZ_ECOLX	100.0	49	0	0	3	149	97	145	2.87e-29	105.0
sample_3279199	sp|P0C8K0|KBAZ_ECOLI	100.0	49	0	0	3	149	97	145	2.87e-29	105.0
sample_3279199	sp|B1XGU5|KBAZ_ECODH	100.0	49	0	0	3	149	97	145	2.87e-29	105.0
sample_3279199	sp|C4ZR44|KBAZ_ECOBW	100.0	49	0	0	3	149	97	145	2.87e-29	105.0
sample_3279199	sp|B7LH67|KBAZ_ECO55	100.0	49	0	0	3	149	97	145	2.87e-29	105.0
sample_3279199	sp|B1IRI6|KBAZ_ECOLC	100.0	49	0	0	3	149	97	145	3.49e-29	104.0
sample_3279199	sp|A8A4U6|KBAZ_ECOHS	100.0	49	0	0	3	149	97	145	3.49e-29	104.0
sample_3280348	sp|P42904|PTPB2_ECOLI	100.0	50	0	0	1	150	45	94	3.5600000000000002e-31	104.0
sample_3281158	sp|P42906|AGAA_ECOLI	100.0	49	0	0	3	149	14	62	3.95e-31	104.0
sample_3281158	sp|Q8XAC3|AGAA_ECO57	100.0	49	0	0	3	149	224	272	1.6e-29	105.0
sample_3281586	sp|P42906|AGAA_ECOLI	100.0	12	0	0	1	36	156	167	0.008	31.2
sample_3281586	sp|Q8XAC3|AGAA_ECO57	100.0	12	0	0	1	36	366	377	0.015	30.4
sample_3283145	sp|B7NKL0|KBAY_ECO7I	100.0	50	0	0	1	150	2	51	3.09e-30	105.0
sample_3283145	sp|Q9KIP8|KBAY_ECOLX	100.0	50	0	0	1	150	2	51	3.2999999999999996e-30	105.0
sample_3283145	sp|Q1R6K0|KBAY_ECOUT	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
sample_3283145	sp|B6I1L2|KBAY_ECOSE	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
sample_3283145	sp|P0AB74|KBAY_ECOLI	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
sample_3283145	sp|B1IRH9|KBAY_ECOLC	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
sample_3283145	sp|P0AB75|KBAY_ECOL6	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
sample_3283145	sp|Q0TCW8|KBAY_ECOL5	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
sample_3283145	sp|A1AG46|KBAY_ECOK1	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
sample_3283145	sp|A8A4V3|KBAY_ECOHS	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
sample_3283145	sp|B1XGU9|KBAY_ECODH	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
sample_3283145	sp|C4ZR47|KBAY_ECOBW	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
sample_3283145	sp|B7M045|KBAY_ECO8A	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
sample_3283145	sp|B7N0S6|KBAY_ECO81	100.0	50	0	0	1	150	2	51	3.33e-30	105.0
